Ticker,Name
KTKFMP163G,Kotak Mahindra Mutual Fund - Kotak FMP Series 163- 1100 Days Non Direct Plan-Growth Option
KTKFMP163D,Kotak Mahindra Mutual Fund - Kotak FMP Series 163- 1100 Days Non Direct Plan- Dividend option
KTKFMP163GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 163- 1100 Days Direct Plan- Growth option
AXISHB14GP,Axis Hybrid Fund Series 14 - 1274 Days- Regular Plan Growth Option
AXISHB14DP,Axis Hybrid Fund Series 14 - 1274 Days - Regular Plan Dividend Option
AXISHB14DG,Axis Hybrid Fund Series 14 - 1274 Days - Direct Plan Growth Option
AXISHB14DD,Axis Hybrid Fund Series 14 - 1274 Days -   Direct Plan Dividend Option
RCAPBULBDD,Reliance Mutual Fund - Reliance Capital Builder Fund- Series B - Direct Dvdnd Plan- Dvdnd Pyot O
RCAPBULBDG,Reliance Mutual Fund- Reliance Capital Builder Fund- Series B - Direct Growth Plan- Growth Option
RCAPBUILBD,Reliance Mutual Fund- Reliance Capital Builder Fund- Series B - Dividend Plan-Dividend Pyut Otin
RCAPBUILBG,Reliance Mutual Fund- Reliance Capital Builder Fund- Series B - Growth Plan- Growth Option
VRL,Vasundhara Rasayans Ltd
SNOWMAN,Snowman Logistics Ltd
H1099A32DG,HDFC Mutual Fund - HDFC FMP 1099D August 2014 (1)  - Direct Option- Growth Option
H1099A32DD,HDFC Mutual Fund - HDFC FMP 1099D August 2014 (1) - Direct Option- Normal Dividend Option
H1099A32DQ,HDFC Mutual Fund - HDFC FMP 1099D August 2014 (1) - Direct Option- Quarterly
H1099A32RG,HDFC Mutual Fund - HDFC FMP 1099D August 2014 (1)-Regular Option- Growth Option
H1099A32RD,HDFC Mutual Fund - HDFC FMP 1099D August 2014 (1)- Regular Option- Normal Dividend Option
H1099A32RQ,HDFC Mutual Fund - HDFC FMP 1099D August 2014 (1)- Regular Option-  Qtrly Dividend Option
H1099A32RF,HDFC Mutual Fund - HDFC FMP 1099D August 2014 (1) - Regular Option - Flexi Option
RXXVII04DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVII Series 4 - Direct Plan Growth Option
RFXXVII04D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVII Series 4 - Dividend Payout Option
RFXXVII04G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVII Series 4 - Growth Option
PARNAMI,Parnami Credits Ltd
PURSHOTTAM,Purshottam Investofin Ltd
IPRU2487,ICICI Prudential Value Fund Series 5 (Regular Cumulative Option)
IPRU2488,ICICI Prudential Value Fund Series 5 (Regular Dividend Option)
IPRU8687,ICICI Prudential Value Fund Series 5 (Direct Cumulative Option)
IPRU8688,ICICI Prudential Value Fund Series 5 (Direct Dividend Option)
HCLTD,Hind Commerce Ltd
TDAF2AA,TATA Dual Advantage Fund Series 2 - Scheme A - Plan A - Dividend
TDAF2AC,TATA Dual Advantage Fund  Series 2 - Scheme A - Direct Plan - Dividend
TDAF2AB,TATA Dual Advantage Fund Series 2 - Scheme A - Plan A - Growth
TDAF2AD,TATA Dual Advantage Fund Series 2 - Scheme A - Direct Plan - Growth
SDAFIVGR,SBI Dual Advantage Fund - Series IV- Regular Plan - Growth
SDAFIVDR,SBI Dual Advantage Fund - Series IV- Regular Plan -Dividend Payout
SDAFIVGD,SBI Dual Advantage Fund - Series IV- Direct Plan -Growth
SDAFIVDD,SBI Dual Advantage Fund - Series IV- Direct Plan - Dividend (Payout)
AXISHB15DD,Axis Hybrid Fund Series 15 - 1275 Days- Direct Plan Dividend Option
AXISHB15DG,Axis Hybrid Fund Series 15 - 1275 Days - Direct Plan Growth Option
AXISHB15DP,Axis Hybrid Fund Series 15 - 1275 Days - Regular Plan Dividend Option
AXISHB15GP,Axis Hybrid Fund Series 15 - 1275 Days -   Regular Plan Growth Option
SHARDACROP,Sharda Cropchem Ltd
SIROHIA,Sirohia &amp; Sons Ltd
NAYSAA,Naysaa Securities Ltd
RXXVII05DG,Reliance Fixed Horizon Fund- XXVII Series 5- Direct Plan Growth Option
RFXXVII05D,Reliance Fixed Horizon Fund- XXVII Series 5- Dividend Payout Option
RFXXVII05G,Reliance Fixed Horizon Fund- XXVII Series 6- Growth Option
RXXVII06DG,Reliance Fixed Horizon Fund- XXVII Series 6- Direct Plan Growth Option
RFXXVII06G,Reliance Fixed Horizon Fund- XXVII Series 6- Growth Option
CITYONLINE,City Online Services Ltd
H1134S32DG,HDFC FMP 1134D September 2014 (1) -Direct Option- Growth Option
H1134S32DD,HDFC FMP 1134D September 2014 (1) - Direct Option- Normal Dividend Option
H1134S32DQ,HDFC FMP 1134D September 2014 (1) - Direct Option- Quarterly Dividend Option
H1134S32DF,HDFC FMP 1134D September 2014 (1) - Direct Option -Flexi Option
H1134S32RG,HDFC FMP 1134D September 2014 (1)-Regular Option- Growth Option
H1134S32RD,HDFC FMP 1134D September 2014 (1)- Regular Option- Normal Dividend Option
H1134S32RQ,HDFC FMP 1134D September 2014 (1)- Regular Option- - Quarterly Dividend Option
H1134S32RF,HDFC FMP 1134D September 2014 (1) - Regular Option -Flexi Option
RELSENSEX,Reliance Mutual Fund - R  Shares Sensex ETF
ENCASH,Encash Entertainment Ltd
SHEMAROO,Shemaroo Entertainment Ltd
H1128S32DG,HDFC Mutual Fund - HDFC FMP 1128D September 2014 (1) - Direct Option- Growth Option
H1128S32DD,HDFC Mutual Fund - HDFC FMP 1128D September 2014 (1) - Direct Option- Normal Dividend Option
H1128S32DQ,HDFC FMP 1128D September 2014 (1)- Direct Option -Quarterly Dividend Option-Series 32
H1128S32RG,HDFC FMP 1128D September 2014 (1)- Regular Option- Growth Option-Series 32
H1128S32RD,HDFC FMP 1128D September 2014 (1) - Regular Option- Normal Dividend Option-Series 32
H1128S32RQ,HDFC FMP 1128D September 2014 (1) - Regular Option- - Quarterly Dividend Option-Series 32
H1128S32RF,HDFC FMP 1128D September 2014 (1)- Regular Option - Flexi Option-Series 32
RXXVII07DG,Reliance Fixed Horizon Fund- XXVII Series 7 - Direct Plan Growth Option
RFXXVII07D,Reliance Fixed Horizon Fund - XXVII Series 7 - Dividend Payout Option
RFXXVII07G,Reliance Fixed Horizon Fund- XXVII Series 7 - Growth Option
RIIIIS1DGP,Reliance Interval Fund - III - Series 1 - Direct Plan Growth Plan
RITIIIS1GP,Reliance Mutual Fund - Reliance Interval Fund - III - Series 1 - Growth Plan
D4436MRG,DSP Black Rock FTP - Series 44-36M- Regular Growth
D4436MRDP,DSP Black Rock FTP - Series 44-36M- Regular Dividend payout
D4436MDG,DSP Black Rock FTP - Series 44-36M- Direct Growth
D4436MDDP,DSP Black Rock FTP - Series 44-36M-Direct Dividend payout
D29SM40RG,DSP BlackRock Dual Advantage Fund- Series 29 - 40M- Regular - Growth
D29SM40RD,DSP BlackRock Dual Advantage Fund- Series 29 - 40M- Regular - Dividend Payout
D29SM40DG,DSP BlackRock Dual Advantage Fund- Series 29 - 40M- Direct - Growth
ULTRACAB,Ultracab (India) Ltd
RCCL,Rajasthan Cylinders &amp; Containers Ltd
ETIL,Econo Trade (India) Ltd
SEOFIGR,SBI Equity Opportunities Fund - Series I- Regular Plan -Growth
SEOFIDR,SBI Equity Opportunities Fund - Series I-Regular Plan- Dividend Payout
SEOFIGD,SBI Equity Opportunities Fund - Series I-Direct Plan -Growth
SEOFIDD,SBI Equity Opportunities Fund - Series I-Direct Plan - Dividend Payout
ATISHAY,Atishay Ltd
SUCHITRA,Suchitra Finance &amp; Trading Company Ltd
DHABRIYA,Dhabriya Polywood Ltd
ARYACAPM,Aryaman Capital Markets Ltd
RCAPBULCDD,Reliance Capital Builder Fund- Series C - Direct Dividend Plan- Dividend Payout Option
RCAPBULCDG,Reliance Capital Builder Fund- Series C - Direct Growth Plan- Growth Option
RCAPBUILCD,Reliance Mutual Fund- Reliance Capital Builder Fund- Series C - Dividend Plan-Dividend P O
RCAPBUILCG,Reliance Capital Builder Fund- Series C - Growth Plan- Growth Option
H1125S32DG,HDFC FMP 1125D September 2014 (1) - Direct Option- Growth Option-Series 32
H1125S32DD,HDFC FMP 1125D September 2014 (1)- Direct Option- Normal Dividend Option-Series 32
H1125S32DQ,HDFC FMP 1125D September 2014 (1) - Direct Option -Quarterly Dividend Option-Series 32
H1125S32RG,HDFC FMP 1125D September 2014 (1)- Regular Option- Growth Option-Series 32
H1125S32RD,HDFC FMP 1125D September 2014 (1) - Regular Option- Normal Dividend Option-Series 32
H1125S32RQ,HDFC FMP 1125D September 2014 (1) - Regular Option- - Quarterly Dividend Option-Series 32
H1125S32RF,HDFC FMP 1125D September 2014 (1)- Regular Option - Flexi Option-Series 32
IPRU2511,ICICI Prudential Growth Fund Series 3 (Regular Plan - Dividend Payout Option)
IPRU8711,ICICI Prudential Growth Fund Series 3 (Direct Plan - Dividend Payout Option)
PDSMFL,PDS Multinational Fashions Ltd
POWERGYM,Powerhouse Gym &amp; Wellness Ltd
VGCL,Vibrant Global Capital Ltd
STARLIT,Starlit Power Systems Ltd
ADCC,ADCC Infocad Ltd
RFXXVII08G,Reliance Fixed Horizon Fund- XXVII Series 8 - Growth Option
RXXVII08DD,Reliance Fixed Horizon Fund- XXVII Series 8 - Direct Plan-Dividend Payout Option
RXXVII08DG,Reliance Fixed Horizon Fund- XXVII Series 8 - Direct Plan -  Growth Option
SDFSB1GR,SBI Debt Fund Series B - 1 (1111 Days ) -Regular Plan -Growth
SDFSB1DR,SBI Debt Fund Series B - 1 (1111 Days ) - Regular Plan- Dividend Payout
SDFSB1GD,SBI Debt Fund Series B - 1 (1111 Days ) -Direct Plan -Growth
SDFSB1DD,SBI Debt Fund Series B - 1 (1111 Days ) -Direct Plan - Dividend Payout
RUBYTEL,Ruby Traders &amp; Exporters Ltd
MUDUNURU,Mudunuru Ltd
H1113O32DG,HDFC Mutual Fund – HDFC FMP 1113D October 2014 (1) –Direct Option- Growth Option
H1113O32DD,HDFC Mutual Fund - HDFC FMP 1113D October 2014 (1) - Direct Option- Normal Dividend Option
H1113O32DQ,HDFC Mutual Fund - HDFC FMP 1113D October 2014 (1) - Direct Option- Quarterly Dividend Option
H1113O32RG,HDFC Mutual Fund - HDFC FMP 1113D October 2014 (1)-Regular Option- Growth Option
H1113O32RD,HDFC Mutual Fund - HDFC FMP 1113D October 2014 (1)- Regular Option- Normal Dividend Option
H1113O32RQ,HDFC Mutual Fund-HDFC FMP 1113D October 2014 (1)-Regular Option-Quarterly Dividend Option
H1113O32RF,HDFC Mutual Fund - HDFC FMP 1113D October 2014 (1) - Regular Option - Flexi Option
HCP1100ODG,HDFC Capital Protection Oriented Fund - Series III-1100D  October  2014-Direct Option- Growth O
HCP1100ODD,HDFC Capital Protection Oriented Fund - Series III-1100D  October  2014 - Direct Option- Dividnd O
HCP1100ORG,HDFC Capital Protection Oriented Fund - Series III-1100D  October  2014-Regular Option- G O
HCP1100ORD,HDFC Capital Protection Oriented Fund - Series III-1100D  October  2014- Regular Option-D O
BSLFEFS3RG,Birla Sun Life Focused Equity Fund - Series 3- Regular Plan - Growth
BSLFEFS3RN,Birla Sun Life Focused Equity Fund - Series 3 - Regular Plan - Dividend Payout
BSLFEFS3DG,Birla Sun Life Focused Equity Fund - Series 3 - Direct Plan - Growth
BSLFEFS3DN,Birla Sun Life Focused Equity Fund - Series 3 - Direct Plan - Dividend Payout
SDFSB2GR,SBI Debt Fund Series B - 2(1111 Days) - Regular Plan -Growth
SDFSB2DR,SBI Debt Fund Series B - 2 (1111 Days) -Regular Plan- Dividend Payout
SDFSB2GD,SBI Debt Fund Series B - 2(1111 Days) -Direct Plan -Growth
SDFSB2DD,SBI Debt Fund Series B - 2 (1111 Days)  -Direct Plan - Dividend Payout
IPRU2530,ICICI Prudential Growth Fund Series 4 (Regular Plan - Dividend Payout Option)
IPRU8730,ICICI Prudential Growth Fund Series 4 (Direct Plan - Dividend Payout Option)
JSHL,JLA Infraville Shoppers Ltd
RFXXVII09G,Reliance Fixed Horizon Fund- XXVII Series 9 -  Growth Option
RFXXVII09D,Reliance Fixed Horizon Fund- XXVII Series 9 -Dividend Payout Option
RXXVII09DG,Reliance Fixed Horizon Fund- XXVII Series 9 - Direct Plan -  Growth Option
RXXVII09DD,Reliance Fixed Horizon Fund- XXVII Series 9 - Direct Plan -  Dividend Payout Option
CRANEINFRA,Crane Infrastructure Ltd
PINCON,Pincon Spirit Ltd
M3GLOBAL,M3 Global Finance Ltd
SDFSB3GR,SBI Debt Fund Series B - 3 (1111 Days) - Regular Plan -Growth
SDFSB3DR,SBI Debt Fund Series B - 3 (1111 Days) -Regular Plan- Dividend Payout
SDFSB3GD,SBI Debt Fund Series B - 3 (1111 Days) -Direct Plan -Growth
SDFSB3DD,SBI Debt Fund Series B - 3(1111 Days)  -Direct Plan - Dividend Payout
ASIACAP,Asia Capital Ltd
AKASHDEEP,Akashdeep Metal Industries Ltd
CIL,Citizen Infoline Ltd
GBFL,Goenka Business &amp; Finance Ltd
GILADAFINS,Gilada Finance &amp; Investments Ltd
BUDGE BUDGE,Budge Budge Company Ltd
RFXXVII11G,Reliance Fixed Horizon Fund XXVII - Series 11 -  Growth Option
RXXVII11DG,Reliance Fixed Horizon Fund XXVII - Series 11 - Direct Plan -  Growth Option
RXXVII11DD,Reliance Fixed Horizon Fund XXVII - Series 11 - Direct Plan -  Dividend Payout Option
TEJINFOWAY,Tej Infoways Ltd
JETINFRA,Jet Infraventure Ltd
SAPPL,Shree Ajit Pulp And Paper Ltd
SDAFVGR,SBI Dual Advantage Fund - Series V-Regular Plan -Growth
SDAFVDR,SBI Dual Advantage Fund - Series V-Regular Plan- Dividend Payout
SDAFVGD,SBI Dual Advantage Fund - Series V-Direct Plan -Growth
SDAFVDD,SBI Dual Advantage Fund - Series V-Direct Plan - Dividend Payout
H1113N32DG,HDFC FMP 1113D November 2014 (1) - Direct Option- Growth Option
H1113N32DD,HDFC FMP 1113D November 2014 (1)- Direct Option- Normal Dividend Option
H1113N32DQ,HDFC FMP 1113D November 2014 (1)- Direct Option -Quarterly Dividend Option
H1113N32DF,HDFC FMP 1113D November 2014 (1)- Direct Option  - Flexi Option
H1113N32RG,HDFC FMP 1113D November 2014 (1)- Regular Option- Growth Option
H1113N32RD,HDFC FMP 1113D November 2014 (1) - Regular Option- Normal Dividend Option
H1113N32RQ,HDFC FMP 1113D November 2014 (1) - Regular Option- - Quarterly Dividend Option
H1113N32RF,HDFC FMP 1113D November 2014 (1)- Regular Option - Flexi Option
D3YRCEERG,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Growth
D3YRCEERDP,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Dividend Payout
D3YRCEEDG,DSP BlackRock 3 Years Close Ended Equity Fund- Direct Plan - Growth
D3YRCEEDDP,DSP BlackRock 3 Years Close Ended Equity Fund-Direct Plan - Dividend Payout
AANCHALISP,Aanchal Ispat Ltd
SDFSB4GR,SBI Debt Fund Series B - 4(1111 Days) - Regular Plan -Growth
SDFSB4DR,SBI Debt Fund Series B - 4(1111 Days) -Regular Plan- Dividend Payout
SDFSB4GD,SBI Debt Fund Series B - 4(1111 Days) -Direct Plan -Growth
SDFSB4DD,SBI Debt Fund Series B - 4(1111 Days)  -Direct Plan - Dividend Payout
CAPPIPES,Captain Pipes Ltd
SEOFIIGR,SBI Equity Opportunities Fund - Series II-Regular Plan -Growth
SEOFIIDR,SBI Equity Opportunities Fund - Series II-Regular Plan- Dividend Payout
SEOFIIGD,SBI Equity Opportunities Fund - Series II-Direct Plan -Growth
SEOFIIDD,SBI Equity Opportunities Fund - Series II-Direct Plan - Dividend Payout
H1111N32DG,HDFC FMP 1111D November 2014 (1) - Direct Option- Growth Option
H1111N32DD,HDFC FMP 1111D November 2014 (1)- Direct Option- Normal Dividend Option
H1111N32DQ,HDFC FMP 1111D November 2014 (1)- Direct Option -Quarterly Dividend Option
H1111N32RG,HDFC FMP 1111D November 2014 (1)- Regular Option- Growth Option
H1111N32RD,HDFC FMP 1111D November 2014 (1) - Regular Option- Normal Dividend Option
H1111N32RQ,HDFC FMP 1111D November 2014 (1) - Regular Option- - Quarterly Dividend Option
H1111N32RF,HDFC FMP 1111D November 2014 (1)- Regular Option - Flexi Option
TDAF2BA,TATA Dual Advantage Fund Series 2 - Scheme B- Plan A - Dividend
TDAF2BC,TATA Dual Advantage Fund Series 2 - Scheme B   Direct Plan- Dividend
TDAF2BB,TATA Dual Advantage Fund Series 2 - Scheme B- Plan A - Growth
TDAF2BD,TATA Dual Advantage Fund Series 2 - Scheme B- Direct Plan - Growth
ANUBHAV,Anubhav Infrastructure Ltd
MEL,Meenakshi Enterprises Ltd
INTELLECT,Intellect Design Arena Ltd
MONTECARLO,Monte Carlo Fashions Ltd
JSTL,Jeevan Scientific Technology Ltd
ICL,Indo Cotspin Ltd
IPRU2571,ICICI Prudential Growth Fund Series 5 (Regular Plan - Dividend Payout Option)
IPRU8773,ICICI Prudential Growth Fund Series 5 (Direct Plan - Dividend Payout Option)
BSLFEFS4RG,Birla Sun Life Focused Equity Fund - Series 4- Regular Plan - Growth
BSLFEFS4RN,Birla Sun Life Focused Equity Fund - Series 4 - Regular Plan - Dividend Payout
BSLFEFS4DG,Birla Sun Life Focused Equity Fund - Series 4 - Direct Plan - Growth
BSLFEFS4DN,Birla Sun Life Focused Equity Fund - Series 4 - Direct Plan - Dividend Payout
HCP1207DDG,HDFC Capital Protection Oriented Fund - Series III-1207D December 2014 - Direct Option- Growth O
HCP1207DDD,HDFC Capital Protection Oriented Fund - Series III-1207D December 2014 - Direct Option-D O
HCP1207DRG,HDFC Capital Protection Oriented Fund - Series III-1207D December 2014 - Regular Option- G O
HCP1207DRD,HDFC Capital Protection Oriented Fund - Series III-1207D  December  2014 - Regular O D Option
RFXXVII15G,Reliance Fixed Horizon Fund XXVII - Series 15 - Growth Option
RFXXVII15D,Reliance Fixed Horizon Fund XXVII - Series 15 -  Dividend Payout Option
RXXVII15DG,Reliance Fixed Horizon Fund XXVII - Series 15 - Direct Plan - Growth Option
RXXVII15DD,Reliance Fixed Horizon Fund XXVII - Series 15 - Direct Plan -  Dividend Payout Option
RCBFIIADD,Reliance Capital Builder Fund II - Series A - Direct Plan Dividend Payout Option
RCBFIIADG,Reliance Capital Builder Fund II - Series A - Direct Plan Growth Option
RCBFIIAD,Reliance Capital Builder Fund II - Series A -  Dividend Payout Option
RCBFIIAG,Reliance Capital Builder Fund II - Series A -  Growth Option
SCC,Scintilla Commercial &amp; Credit Ltd
CAMSONBIO,Camson Bio Technologies Ltd
PANAFIC,Panafic Industrials Ltd
AMSONS,Amsons Apparels Ltd
MYMONEY,My Money Securities Ltd
AMARNATH,Sri Amarnath Finance Ltd
SDAFVIGR,SBI Dual Advantage Fund - Series VI-Regular Plan -Growth
SDAFVIDR,SBI Dual Advantage Fund - Series VI-Regular Plan- Dividend Payout
SDAFVIGD,SBI Dual Advantage Fund - Series VI-Direct Plan -Growth
SDAFVIDD,SBI Dual Advantage Fund - Series VI-Direct Plan - Dividend Payout
CSL,Continental Securities Ltd
SDFSB6GR,SBI Debt Fund Series B - 6(1111 Days) - Regular Plan -Growth
SDFSB6DR,SBI Debt Fund Series B - 6(1111 Days) -Regular Plan- Dividend Payout
SDFSB6GD,SBI Debt Fund Series B - 6(1111 Days) -Direct Plan -Growth
SDFSB6DD,SBI Debt Fund Series B - 6(1111 Days)  -Direct Plan - Dividend Payout
WINYCOMM,Winy Commercial &amp; Fiscal Services Ltd
NEXUSCOMMO,Nexus Commodities And Technologies Ltd
SELLWIN,Sellwin Traders Ltd
STSERV,S T Services Ltd
RXXVIII2G,Reliance Fixed Horizon Fund XXVIII - Series 2 - Growth Option
RXXVIII2D,Reliance Fixed Horizon Fund XXVIII - Series 2 -  Dividend Payout Option
RXXVIII2DG,Reliance Fixed Horizon Fund XXVIII - Series 2 -  Direct Plan -  Growth Option
RXXVIII2DD,Reliance Fixed Horizon Fund XXVIII - Series 2 - Direct Plan -  Dividend Payout Option
GALADAFIN,Galada Finance Ltd
EMERALD,Emerald Leasing Finance &amp; Investment Company Ltd
H1107D32DG,HDFC FMP 1107D December 2014 (1) - Direct Option- Growth Option
H1107D32DD,HDFC FMP 1107D December 2014 (1)  - Direct Option- Normal Dividend Option
H1107D32DQ,HDFC FMP 1107D December 2014 (1)  - Direct Option -Quarterly Dividend Option
H1107D32RG,HDFC FMP 1107D December 2014 (1)  - Regular Option- Growth Option
H1107D32RD,HDFC FMP 1107D December 2014 (1) - Regular Option- Normal Dividend Option
H1107D32RQ,HDFC FMP 1107D December 2014 (1) - Regular Option- - Quarterly Dividend Option
H1107D32RF,HDFC FMP 1107D December 2014 (1) - Regular Option - Flexi Option
MKEXIM,M.K. Exim (India) Ltd
SIPROJECTS,South India Projects Ltd
IPRU2586,ICICI Prudential Growth Fund Series 6 (Regular Plan - Dividend Payout)
IPRU8788,ICICI Prudential Growth Fund Series 6 (Direct Plan - Dividend Payout)
OCTAL,Octal Credit Capital Ltd
MIHIKA,Mihika Industries Ltd
KANCHI,Kanchi Karpooram Ltd
SHRINIWAS,Shri Niwas Leasing And Finance Ltd
UTIRDPDAF1,UTI Dual Advantage Fixed Term Fund Series I - I (1100 Days) - Regular Plan Dividend Payout
UTIRGRDAF1,UTI Dual Advantage Fixed Term Fund Series I - I (1100 Days) - Regular Plan - Growth
UTIDDPDAF1,UTI Dual Advantage Fixed Term Fund Series I - I (1100 Days) - Direct Plan - Dividend Payout
UTIDGRDAF1,UTI Dual Advantage Fixed Term Fund Series I - I (1100 Days)– Direct Plan - Growth Option
DHUNTEAIND,Dhunseri Tea &amp; Industries Ltd
H1115D32DG,HDFC FMP 1115D January 2015 (1) - Series 32 - Direct Option- Growth Option
H1115D32DD,HDFC FMP 1115D January 2015 (1) - Series 32 - Direct Option- Normal Dividend Option
H1115D32DQ,HDFC FMP 1115D January 2015 (1) - Series 32 - Direct Option -Quarterly Dividend Option
H1115D32RG,HDFC FMP 1115D January 2015 (1) - Series 32 - Regular Option- Growth Option
H1115D32RD,HDFC FMP 1115D January 2015 (1) - Series 32 - Regular Option- Normal Dividend Option
H1115D32RQ,HDFC FMP 1115D January 2015 (1) - Series 32 - Regular Option- - Quarterly Dividend Option
H1115D32RF,HDFC FMP 1115D January 2015 (1) - Series 32 - Regular Option - Flexi Option
RXXVIII4G,Reliance Fixed Horizon Fund XXVIII - Series 4 -  Growth Option
RXXVIII4D,Reliance Fixed Horizon Fund XXVIII - Series 4 -  Dividend Payout Option
RXXVIII4DG,Reliance Fixed Horizon Fund XXVIII - Series 4 - Direct Plan -  Growth Option
RXXVIII4DD,Reliance Fixed Horizon Fund XXVIII - Series 4 - Direct Plan -  Dividend Payout Option
AXISHB18DD,Axis Hybrid Fund Series 18 - 42 months-  Direct Plan Dividend
AXISHB18DG,Axis Hybrid Fund Series 18 - 42 months - Direct Plan Growth
AXISHB18DP,Axis Hybrid Fund Series 18 - 42 months - Regular Plan Dividend
AXISHB18GP,Axis Hybrid Fund Series 18 - 42 months - Regular Plan Growth Option
SKILVEN,Skyline Ventures India Ltd
SPACEAGE,Spaceage Products Ltd
